order_id,customer_id,order_purchase_timestamp,order_estimated_delivery_date,customer_unique_id,customer_city,customer_state,product_id,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_id,seller_city,seller_state,price,freight_value,qty,total_amount
17c552e9739b1fd0c1385b93eeb07953,7f96b51dcac1bbce7f6311b6688f70c4,9/25/2017 19:50,10/27/2017 0:00,2459ba04d45e61598a246e78a6e71dc4,nanuque,MG,8097e6d8de77768d9f72295263e440fa,37,601,1,224,16,13,15,01bcc9d254a0143f0ce9791b960b2a47,uruacu,GO,117.79,17.26,1,117.79
0f4ac89389a25eb2b1d923e4ed43c0a6,da8c803de79c3cb9417419917fee0d5d,7/4/2018 12:11,7/26/2018 0:00,783e8b4647cd16ab3c4614607bcb000a,salvador,BA,10070e29929f7c7d609ee3201f236b8e,44,421,5,1250,23,30,15,8a130737016f838139d31878787a39c9,sao paulo,SP,95.2,20.62,1,95.2
1d7ff382f46d36ad1c5693e52eb63aca,d967389f3d0d075ea2c49648eafa825c,9/22/2017 10:34,10/23/2017 0:00,9f857d47964b577091ea73ec9d5b9e99,rio de janeiro,RJ,0a57f7d2c983bcf8188589a5fea4a8da,33,932,1,396,18,11,14,4869f7a5dfa277a7dca6462dcf3b52b2,guariba,SP,117,15.57,1,117
17072870cced0e2db845c2cc0bb385e7,eeac13acd9226d9a1868dd7968248978,2/2/2018 14:51,3/7/2018 0:00,b7e3c3ff8fba85fc9a38272e06f96a63,fortaleza,CE,e98e429fc8f0c5a7bec057cca4f3b6ca,58,2665,1,300,17,11,13,7e1fb0a3ebfb01ffb3a7dae98bf3238d,franca,SP,364,27.83,1,364
17072870cced0e2db845c2cc0bb385e7,eeac13acd9226d9a1868dd7968248978,2/2/2018 14:51,3/7/2018 0:00,b7e3c3ff8fba85fc9a38272e06f96a63,fortaleza,CE,e98e429fc8f0c5a7bec057cca4f3b6ca,58,2665,1,300,17,11,13,7e1fb0a3ebfb01ffb3a7dae98bf3238d,franca,SP,364,27.83,2,728
121752685a1a4cf853bb87fb3b98f3af,b1d9e0fe53450b1be6afe138fce9dede,4/14/2017 14:16,5/11/2017 0:00,59b265b9cfda8d25bbc84f722b90b139,sao jose dos campos,SP,a70f58bd49225ad1d9f199d3766385a8,54,2304,3,500,16,16,16,522620dcb18a6b31cd7bdf73665113a9,cascavel,PR,299,16.26,1,299
21799a54bd487cd78f616aac588377de,5f939670e359f53676cdbdee12e5e2dd,8/23/2018 10:22,9/6/2018 0:00,2e002c27ac2b7f8ca51cb8c4ccef272b,taubate,SP,e98a500a671ec3eea9a498507b0154fa,36,336,5,150,16,5,20,cab85505710c7cb9b720bceb52b01cee,sao paulo,SP,49.9,13.01,1,49.9
04ef688ecd44ca2621c3f78abfdf42f9,3a37dcd5837e170840e9bb335b8db8a2,6/4/2017 11:21,7/11/2017 0:00,6d787c55a39fe529ecc723fcb79ce16d,fortaleza,CE,7c1bd920dbdf22470b68bde975dd3ccf,59,492,2,200,22,10,18,cc419e0650a3c5ba77189a1882b7556a,santo andre,SP,59.99,17.73,1,59.99
15324bb6dca4436f40c1c599fdc0da06,191ba5e82034dafb08271e64f2c4b9d6,2/14/2017 15:39,3/15/2017 0:00,5f2a213343d506264f78cb82dd914434,osasco,SP,884fa3cd42986ba480ea2f8ae4e25ff7,40,354,1,850,31,11,11,3340ef1913fb70d28420f6ceb685c339,maringa,PR,195,16.58,1,195
0420dbc50fc554e303e4b2d6b39063f6,ba5a299fef88320dbdadd124f5333bc6,11/17/2017 19:49,12/11/2017 0:00,7f4f709af2fd8fea44aacd30bca46264,ribeirao preto,SP,7d854ab97c64ef9df2bbfaf332765786,44,598,4,4100,89,4,42,aac29b1b99776be73c3049939652091d,uberlandia,MG,64.9,26.98,1,64.9
0550f231a3ccfd0e87217ef2e816c7dc,990029922809a9b5c5324b370973f67c,6/17/2018 1:47,7/12/2018 0:00,1b04e17bdad15bf2b7229a940839aad7,goitacazes,RJ,5743cde12b14a481dbc29d4dc336f92c,55,986,2,400,18,9,11,6b90f847357d8981edd79a1eb1bf0acb,guarulhos,SP,59.9,18.52,1,59.9
1e189a60261c3efb60bdace6d37ac223,d682fa04ab665d8f7d4ede5b8d1dbebb,11/17/2017 10:22,12/14/2017 0:00,02620ba8f4c9b8583a78fbabcbf155cc,rio de janeiro,RJ,f4f4debbcfcafe6858d1e37a1f6e436e,33,1190,1,13867,101,8,57,7c67e1448b00f6e969d365cea6b010ab,itaquaquecetuba,SP,139.94,59.53,1,139.94
221dae1c9b60927dd164464fc6b17a77,5f9e6a1b42ce4ff9c7578bbad0c323e2,6/11/2018 13:41,6/28/2018 0:00,4c22a25537bf2daf9bd211117e5b328d,manhuacu,MG,0129d1e9b29d3fe6833cc922374cd252,55,134,1,100,20,3,15,080102cd0a76b09e0dcf55fcacc60e05,belo horizonte,MG,12.5,13.47,1,12.5
0eeaf3619d35e90b2430da57d351dd01,47582d9527dd8483589057d536cab7ae,6/7/2018 20:40,7/5/2018 0:00,f2c9a3b4074511469c4949382741fe12,santa barbara d'oeste,SP,fbce4c4cb307679d89a3bf3d3bb353b9,53,597,1,6550,30,30,30,c33847515fa6305ce6feb1e818569f13,brusque,SC,129,18.78,1,129
1253425c1b76191a5ff742f11d80e1fa,25a742a013fa668dd2da9b49e7361a48,7/14/2017 21:38,8/15/2017 0:00,d84eef527886bcba5d813645e08918d3,salvador,BA,40cc62bf0cf7aacfd12d865c196baa55,49,613,2,250,19,4,11,ef506c96320abeedfb894c34db06f478,sao paulo,SP,49.99,15.79,1,49.99
15209a5ea170d24d393e34f8bd52dbaf,c9211a09e264776a9be83b307ec11464,6/7/2018 16:12,6/25/2018 0:00,5d7ff357d021646cf8adf2601713f624,sao paulo,SP,82c51c3938503a4ddc096fbed86428d6,58,3530,4,300,16,11,11,cfe94489ddd337d1e29e12f2a7205d10,sao paulo,SP,99,8.46,1,99
1261388c490047bbb0ea823f9b75cc29,99dd58a09716d7329e3aea07aa5477c3,5/22/2018 18:15,6/26/2018 0:00,244eabdaf95cf933c65e27d9f101ed44,recife,PE,946b65d028c40dd63ca9d45fa3e4b65e,39,314,2,3695,41,27,33,a4fc6eadaff1576af888509a53420f6a,sao caetano do sul,SP,100.86,20.76,1,100.86
174394823ac1f610113794f480f3b60e,e67409d790aaa70b825c55579f844de1,4/26/2018 15:03,5/25/2018 0:00,0a11382e1d37c94ec7b66c7a4e206bda,sao bento do sul,SC,dab2413ead0edda9967edbc9bda2a64e,57,680,2,250,17,7,13,562fc2f2c2863ab7e79a9e4388a58a14,campinas,SP,29.99,18.23,1,29.99
186f1e57fee9e20849f58439056655a8,9895eb12f68a5bd705616b6c4920b6ff,8/2/2018 20:53,8/9/2018 0:00,fdf4d1804c3c976a3e766bbb30eb2c32,salto,SP,8b8702416a4fecb685fc70b056cac372,55,1038,5,200,18,13,13,955fee9216a65b617aa5c0531780ce60,sao paulo,SP,10,7.39,1,10
03229ded9d99164ee8bac7116050dd23,2de625a93dd01b073d58b2b253926e28,6/3/2017 10:35,6/28/2017 0:00,28d542491b651898135c4c7bae5b9a08,sarzedo,MG,7cd29da0653abeb444703cc5a957f479,23,565,1,1029,20,15,17,620c87c171fb2a6dd6e8bb4dec959fc6,petropolis,RJ,37.9,15.1,1,37.9
0ddc19990b82039355525481533ea7eb,989dbaf933f4e0cad8b35f8ce7db9545,12/8/2017 17:03,1/3/2018 0:00,2be9b3218064e818eb33659db22b3e8e,sao jose do rio preto,SP,1fb5f3130b9f5c67e7dc57e0f5df6e6d,57,1096,5,1850,54,16,11,955fee9216a65b617aa5c0531780ce60,sao paulo,SP,180,14.28,1,180
035da499656c96f8f1cf920dd57ddc49,6dab4e63a2a40fef7c3cb46ab8083922,4/6/2017 13:02,5/2/2017 0:00,1270b69469b516c18f61138f16cda7aa,rio das ostras,RJ,a00a22560435cc439faf6163eabc1ef8,44,351,3,75,18,3,12,2138ccb85b11a4ec1e37afbd1c8eda1f,sao paulo,SP,18.99,14.52,1,18.99
20c93204065c1cc43ac91fe4358f8983,d53782279acdd8fad99e3908be8bbcf1,4/9/2017 15:38,5/8/2017 0:00,a50f021eb5aff9d4b0538153eeda36cd,sorocaba,SP,2d4086091519b04cd687a38e33dc276c,59,1080,1,200,20,10,15,87142160b41353c4e5fca2360caf6f92,porto alegre,RS,125,17.71,1,125
10e9f4b926adf55cefc13979e6b1d62b,cf96b5af1c0b18a84eb35a144c85f142,2/11/2017 16:42,3/16/2017 0:00,e7c0adb16c7fea6d7f75c3d9e72f813b,sao paulo,SP,d5f4f441812a9a67cf8fa6d6019192c8,51,1540,1,1700,20,15,15,b1fecf4da1fa2689bccffa0121953643,campo grande,MS,174.9,17.65,1,174.9
1d27a36f2b45a61e1fe2523a056c3561,0a44fa60c928c1db607ec5758d406560,7/18/2018 13:48,8/3/2018 0:00,10c04a9366e94baf4f2fcc2e3e1a62fc,brasilia,DF,c1cf541d5b33a4b04ddc1c3be7aa1c86,51,781,2,150,35,2,26,01fd077212124329bac32490e8ef80d9,ribeirao preto / sao paulo,SP,38,18.37,1,38
1bb74bdf991ecc937ab8901c6b412a24,f72224709e8bef3430441583b08a2d64,6/14/2018 17:16,7/4/2018 0:00,3a04302647aab2b73c7d64aecc4eedfb,taubate,SP,8dc0c7343c861029f0455cf20b0c19c0,52,286,1,650,30,4,19,f7ccf836d21b2fb1de37564105216cc1,ibitinga,SP,43,13.88,1,43
0d8a7787ec26d5fb6e97f946e95e2c89,7373e5b05a470e1485897bca95695256,8/1/2017 17:51,8/15/2017 0:00,dd08fc5488e37c01852144fd0e8bbe41,sao jose dos campos,SP,d39421ec4cc2bf52e35f8bf00f1ec314,56,1534,1,1600,35,25,20,cc419e0650a3c5ba77189a1882b7556a,santo andre,SP,49.99,8.72,1,49.99
15a8c5377a1ec81646e364e8b6aabf90,8b3030e1f68b2913007ec34c76b6514a,6/4/2018 18:26,6/28/2018 0:00,6c942da68785707924e6c8696b6b63d0,piracicaba,SP,ef61eac41af4d480bf8e6c728136397d,58,626,3,1250,30,8,30,f8db351d8c4c4c22c6835c19a46f01b0,salto,SP,39.9,11.86,1,39.9
1fc96c24536a72f7707e0684d6886610,0e02bdf960198a4a18cde1eb87c230b3,2/27/2018 14:12,3/26/2018 0:00,0fb758803f59157ecbc08969068ec723,rio de janeiro,RJ,48a731e170c51eecded8082b9ba71c65,60,1017,5,267,14,19,16,8ae520247981aa06bc94abddf5f46d34,navegantes,SC,259,18.25,1,259
0a53864d69001a165085a6488ab75469,218748ee4a5388be76c4b35fe97f92e1,1/16/2018 12:38,3/1/2018 0:00,0f236e51bb703ddf0e311f3520600065,saloa,PE,4b96786612ebe7463132fce2c4dca136,42,540,3,10750,31,61,31,d94a40fd42351c259927028d163af842,baependi,MG,129,72.03,1,129
0f980ae5eab9825b34c18c945956220e,5faf696832a65d7f64c8c7917400c5e1,4/25/2017 15:24,5/19/2017 0:00,6837506190b8405bee4bda447ec4b545,araquari,SC,7c1bd920dbdf22470b68bde975dd3ccf,59,492,2,200,22,10,18,cc419e0650a3c5ba77189a1882b7556a,santo andre,SP,64.99,14.62,1,64.99
059c0bd12954b4e72327c0ff67d9f2e8,c1f4176c8405099a08d876c2794e1958,5/1/2018 21:53,5/23/2018 0:00,d106c6af3ba4ed2f44fcc82be618dd80,presidente prudente,SP,6f3b5b605d91b7439c5e3f5a8dffeea7,35,640,1,335,17,11,16,7d13fca15225358621be4086e1eb0964,ribeirao preto,SP,145,13.45,1,145
1315d21afe8cc17fff429dac7ed6370f,3366fb066ed37d6ed3d2156d0cf1af20,8/3/2018 18:18,9/5/2018 0:00,f774a1b6de038bc38320ec8751c6df8b,presidente dutra,MA,80459e1beff7fc5d0e2fbe676d043a64,53,627,1,350,16,12,12,fa1c13f2614d7b5c4749cbc52fecda94,sumare,SP,658.9,55.33,1,658.9
1ddb26b7e0414dad836e1a828c8ecfde,f159bff6ec40685dbd89b0790794cc90,12/15/2017 2:49,1/19/2018 0:00,1b4296364ef61b9e1544fefa67de6d2c,caruaru,PE,0cf13ac73dbcf6586ba63b89dd1f780a,39,398,5,3700,25,35,35,b14db04aa7881970e83ffa9426897925,sorocaba,SP,55,26.93,1,55
19a0bf5e25218efc09e3b4e6b9f55c0f,22097da834760ca931dadf04cae76bbc,4/24/2017 22:47,5/22/2017 0:00,a71b62e958014c5490ac589d7739ef22,rio das flores,RJ,ef8856db4e302ad33dc4d91e40f7593c,29,531,2,1350,41,10,35,dbc22125167c298ef99da25668e1011f,borda da mata,MG,119.99,17.58,1,119.99
0412781fb7b094ddbd06503035a2964c,0d3a23c5c5b8ee8da146658a6b607d05,8/20/2018 21:49,9/3/2018 0:00,b46c479b09bee8b1b2db13c1d1ec99cd,santa rosa de viterbo,SP,306b0c58328826c0564cbc520787d508,31,209,3,765,35,20,48,7ad32824caee82087b3e2e5f33b1bf32,ibitinga,SP,89,14.93,1,89
0725532304d0cfa92301860fe3075a28,3c6f2c53258e60f1475d52d320a3891c,8/2/2018 12:05,8/9/2018 0:00,4dc105bde97d5f8bf38a8ad92e49fe2f,sao paulo,SP,1522589c64efd46731d3522568e5bc83,35,415,4,550,37,10,37,28405831a29823802aa22c084cfd0649,sao paulo,SP,35,8.41,1,35
18d686f1bb1270182c646fe337459d79,bbf7be5b7db9baf4509ae4573c8570b4,2/15/2018 15:07,3/7/2018 0:00,2948be030b49909f3eccb592b8315f89,sao paulo,SP,7945bb528c42095fccdf46321742afce,31,536,1,775,44,3,34,0adac9fbd9a2b63cccaac4f8756c1ca8,louveira,SP,44.9,12.69,1,44.9
1ebeea841c590e86a14a0d7a48e7d062,5adf08e34b2e993982a47070956c5c65,1/18/2018 12:35,2/20/2018 0:00,1175e95fb47ddff9de6b2b06188f7e0d,curitiba,PR,08401f48b67a852d06105725c3013eff,58,739,5,350,28,10,12,95e03ca3d4146e4011985981aeb959b9,rio de janeiro,RJ,25,14.1,1,25
15ade2c7daaa01c998220a2035dd43dd,9d9e0a32046baab34af9079307a57062,7/20/2018 21:19,8/13/2018 0:00,9f209af49a8a6e3383f55c0eda2e705b,sorocaba,SP,82a61259a621866c4ba63743da29a342,57,1307,1,4350,20,20,20,4d6d651bd7684af3fffabd5f08d12e5a,jau,SP,129.9,20.47,1,129.9
229d0231b531443ecfe2a09572108c7b,fad73d5dfe5f793e62bf5a9035bbc5ba,8/1/2018 22:14,8/15/2018 0:00,b036a834a3a5f0902736f184b65936c9,belo horizonte,MG,82c51c3938503a4ddc096fbed86428d6,58,3530,4,300,16,11,11,cfe94489ddd337d1e29e12f2a7205d10,sao paulo,SP,99,15.79,1,99
0760a852e4e9d89eb77bf631eaaf1c84,d2a79636084590b7465af8ab374a8cf5,8/3/2018 17:44,8/21/2018 0:00,c7f8d7b1fffc946d7069574f74c39f4e,santo amaro da imperatriz,SC,1522589c64efd46731d3522568e5bc83,35,415,4,550,37,10,37,28405831a29823802aa22c084cfd0649,sao paulo,SP,35,15.35,1,35
07884a0d48bbdae5f9a1d8582b57e09b,44e246036793c31473a506a95d2d782b,11/3/2017 9:49,11/27/2017 0:00,0cda5b1f319966523ff6f30f42fdab81,sarandi,PR,74ae869eb82594d9cbe6e934cf143e0c,60,751,3,150,17,4,12,ea8482cd71df3c1969d7b9473ff13abc,sao paulo,SP,29.99,15.1,1,29.99
14d5fd67132f83c0c8a9e241e4a7d4dd,f59c3b73fe7833bf53a1be19a6f17c81,8/4/2018 13:42,8/9/2018 0:00,f9a2090a26802e418b4ea39294bcfa98,sao paulo,SP,060c17562f97e5bb60bc0dfa4dd5b3f2,40,675,1,150,18,6,14,9f505651f4a6abe901a56cdc21508025,sao paulo,SP,24.99,7.44,1,24.99
20efd9f000215e0bbefcf087e8cf3d61,e007ccb7fb0cf68447eb8258465d68c6,6/6/2017 23:09,6/30/2017 0:00,ae52fa61f27bd494a25bc4c101fa29d0,betim,MG,7c1bd920dbdf22470b68bde975dd3ccf,59,492,2,200,22,10,18,cc419e0650a3c5ba77189a1882b7556a,santo andre,SP,59.99,14.2,1,59.99
140b263288af3fc4f4b00c207639b37b,de0bac8d2ff6055f46241e3939e30a32,3/21/2017 13:40,4/11/2017 0:00,beceaa52fb2f761e647222b3cf7ce0b2,tijucas,SC,ff2b293ae4b3c204113bdec91e27a584,57,1448,1,150,18,8,13,e24fc9fcd865784fb25705606fe3dfe7,braganca paulista,SP,156,15.26,1,156
06f0522e3c0dd8f8ea7a738176844f04,07568293de9832dcefca19385d02354b,6/22/2018 15:12,7/16/2018 0:00,c3aa49f9e404042df76c3d495f1575db,maua,SP,685c297d0eda4eb885028d8699df7a8b,57,679,5,7925,56,11,32,34056b8b55c1775a22af2331670a799c,penapolis,SP,58.9,14.72,1,58.9
0c986e5002868d137f566b34fb183827,56a65a21f846976ecbc7b7958ff32f74,7/31/2018 20:19,8/14/2018 0:00,8b87de30e17e4685d7e61af6029a8d1d,bauru,SP,82a61259a621866c4ba63743da29a342,57,1307,1,4350,20,20,20,4d6d651bd7684af3fffabd5f08d12e5a,jau,SP,129.9,16.22,1,129.9
20f124e5fc78bf859173b67e02ae2671,fb50abded81d6b84b281463eb0cfc7f3,8/3/2017 18:36,9/6/2017 0:00,318abc8bb78861a558cefed27f4540fb,fortaleza,CE,7e6c4a0bf900e259f50ba63331fd2785,59,755,2,250,16,2,11,6560211a19b47992c3666cc44a7e94c0,sao paulo,SP,65,17.73,1,65
070a5949c100efc1ad56b852f5a278d0,1c630f82e544e04d286e1fc9e95c6bdb,1/19/2018 17:30,2/16/2018 0:00,4bb91829439b541db533f8b2dd19f538,itajai,SC,61eee7a9f1884caed59c316047c5832f,58,778,4,1200,22,13,16,f8db351d8c4c4c22c6835c19a46f01b0,salto,SP,135.9,18.2,1,135.9
10224c72b9364fe2d0608e92ae535f88,9ec65bad6a17e968271ad675828409aa,3/16/2018 11:52,4/10/2018 0:00,a40c3bde3d454da5fa72d029c33aa76c,paracambi,RJ,d0a8e8165e8cb2572836fd8c3fbe1bcf,38,1112,1,1700,80,20,20,c37b2059d4f90d4feead554e5246565e,sao paulo,SP,59.9,18.3,1,59.9
1ce624df940711ffea6e5176a18eee87,de5eeb7f22e90d51b4ed3d6d43905397,7/12/2018 10:40,8/10/2018 0:00,6a0d68294a58730f94eab8de2abcf050,irani,SC,12b2d0d0afbc40130f01e2f2f591444c,57,922,7,750,16,20,16,213b25e6f54661939f11710a6fddb871,salto,SP,79.9,19.75,1,79.9
0e3ce0f00c0714004ef73e0b334ce130,caa66860ae0cc53f31d70c304a4d630a,3/31/2018 20:16,4/19/2018 0:00,c544d413d864bf940eeb821070d7d00d,paranapanema,SP,7c1bd920dbdf22470b68bde975dd3ccf,59,492,2,200,22,10,18,cc419e0650a3c5ba77189a1882b7556a,santo andre,SP,58.99,13.49,1,58.99
1aa06061f2abdc063d3ab58ff9e86cde,7fe9ea575758e6ab4e34b67eb1015c48,3/7/2018 21:39,3/19/2018 0:00,e35c63c8d0151482f0b9d4743c678aa9,limeira,SP,44fded21627553d1886d459384bbce06,56,280,1,150,25,7,16,8b321bb669392f5163d04c59e235e066,sao paulo,SP,15,9.42,1,15
1aa06061f2abdc063d3ab58ff9e86cde,7fe9ea575758e6ab4e34b67eb1015c48,3/7/2018 21:39,3/19/2018 0:00,e35c63c8d0151482f0b9d4743c678aa9,limeira,SP,44fded21627553d1886d459384bbce06,56,280,1,150,25,7,16,8b321bb669392f5163d04c59e235e066,sao paulo,SP,15,9.42,2,30
16d24a8a330d9b6c2f6da0affce94de9,5bf991bebb6a7053340479fe6ab89f40,1/24/2018 13:36,2/20/2018 0:00,db93912887d47e0872ab026db865e4b2,itatiba,SP,092be1e8336fc404c57bd5970d056886,53,869,1,750,16,12,15,cbd996ad3c1b7dc71fd0e5f5df9087e2,sao jose do rio preto,SP,70.47,12.83,1,70.47
10dcadee7d291d6dd245b3f85b11fa65,87561e05b144fcf7c4c3d641bd57a479,5/9/2018 8:55,5/24/2018 0:00,2e45f10be210d348fe972e5150f18ee3,uberaba,MG,9f14f401fce2d9ddd450e7ce60cb7f5f,45,130,1,100,20,3,15,080102cd0a76b09e0dcf55fcacc60e05,belo horizonte,MG,10.37,13.47,1,10.37
0a0ae6383118ebd8939e7d18c5dda408,dd8b5fb300450248e98874ee5171824c,3/10/2018 10:29,4/2/2018 0:00,1118aa06e11677ddc73022c31a292540,nova iguacu,RJ,50e1b118f266b655f613f753914c42db,44,630,1,800,16,20,28,1835b56ce799e6a4dc4eddc053f04066,ibitinga,SP,39.99,19.32,1,39.99
056857abb03503b756f596e42d86e10b,713ac4139fc3aab8b2e00bd5644295fc,10/5/2017 13:04,10/24/2017 0:00,f579f765f88484e7f0873d8fd68682bf,sao paulo,SP,b5e13c9a353102f79c6206ff5cb61a50,59,249,2,1500,40,25,20,a49928bcdf77c55c6d6e05e09a9b4ca5,sao paulo,SP,79.9,11.76,1,79.9
058af2b14bd6831bf3350cc96b0f4822,22e2382e2526b79392797774d529f259,5/22/2018 17:19,5/30/2018 0:00,115030e27b9970683ad81cb05679157c,jundiai,SP,4e2235f93eb6f83c34901d68feba9344,38,471,4,1550,22,32,14,8a130737016f838139d31878787a39c9,sao paulo,SP,84.58,11.22,1,84.58
0da2f53b590353e40a328c2d8c3dd010,9d79b3c159727a1fccf44acd17ccd2a5,8/16/2018 12:15,9/13/2018 0:00,e706413ab8ea0f24e331d90182dbd897,rio de janeiro,RJ,eed58af018f022f0dbd193a8e81b9321,60,830,7,250,16,10,11,8d956fec2e4337affcb520f56fd8cbfd,sao bernardo do campo,SP,27.93,15.3,1,27.93
0bfdd5142412ff5070415391f78d3cf9,22daf6df7eb403c07f9185ca3851a9b7,4/14/2017 17:03,5/10/2017 0:00,3bd390081db06240cf1c4197f53dbc04,lins,SP,cf78006a2a6b0429b9663edd99bb38f9,49,399,1,1900,28,19,21,710e3548e02bc1d2831dfc4f1b5b14d4,rolandia,PR,299.99,22.18,1,299.99
18827f4a6a534ed3eae539fe6f17a1b1,b121d308b7867f7c0aeba9ce025a08d3,1/14/2018 14:33,2/7/2018 0:00,fc433f426e9c9c9e4f8117d1b83cc298,sao paulo,SP,d918b3f4aa5272c2c3cd088d087ca069,58,3703,1,2083,28,23,21,df56d7b40d437f88407c5f78b63bc328,cascavel,PR,138.5,18.22,1,138.5
1451f4e1d7e9367d2fe5173de35b9656,48bb7e6e937e1b868e8c1f0868ebe2ba,4/22/2017 18:45,5/18/2017 0:00,9fad9ce71bb1d737fa9c826fd773c1a3,volta redonda,RJ,fb01a5fc09b9b9563c2ee41a22f07d54,33,912,2,1500,33,25,11,522620dcb18a6b31cd7bdf73665113a9,cascavel,PR,689.89,21.67,1,689.89
04d943e133b4033bedddc46ee516f5c4,089986fffb326934301cb204f52f9c97,8/25/2017 0:47,9/8/2017 0:00,e424731f7e9ccc9f3384b8b71378cbf7,indaiatuba,SP,7f064525eaaa1ce9d22c085f7ff5413a,50,578,3,250,16,2,20,6560211a19b47992c3666cc44a7e94c0,sao paulo,SP,49,7.78,1,49
186a454110404a0ad7994b2853592901,ba49d0aa8b1e72ef7117c3cd4a6bbe88,2/23/2017 14:44,3/27/2017 0:00,eb740aafbd79d26cd546c5c094985c4d,contagem,MG,e7a1555b071186b8184e2fe0e647181a,43,475,1,600,25,8,15,cd06602b43d8800bd0afad514919d35c,sao paulo,SP,19.9,14.52,1,19.9
172d924daf19043deff749396e9eebf3,7582ce1690e126ec9b177e0770efc74e,7/26/2017 10:20,8/21/2017 0:00,a8f33ec1604be25d407c4239cab35fe4,guaruja,SP,d902e8400cd0c58b64ea157af940e670,52,786,2,3800,44,23,43,05f51e13da97139648b8125c31e5f51b,belo horizonte,MG,133.9,15.69,1,133.9
0a082979e13de340740a9883be061fcf,cc32707d2e2f7c92ab449f9b28154809,11/19/2017 8:43,12/18/2017 0:00,0d516ca029d6a28d5cfddd80b27a26dc,rio de janeiro,RJ,ee6c49af1a2de55aa0e076257ab4ab99,47,956,1,140,22,14,14,1c68394e931a64f90ea236c5ea590300,sarandi,PR,169.9,17.63,1,169.9
19a870c81a3ab57258a090b0976ec5ee,fe5e5441853b0f7d6966a3d53aa13518,7/3/2018 10:12,7/25/2018 0:00,03d9f0637ae0ea5af27cc258a608618a,sao jose dos campos,SP,5f5e612ca8903e6425fd6d2d3f7fe985,46,1737,1,1750,16,16,16,516e7738bd8f735ac19a010ee5450d8d,rio de janeiro,RJ,152,23.86,1,152
1f78837ac58fa81b2191c703d510080b,a78698d788079ac93aeae0b1f3fd8bf0,9/24/2017 17:09,10/11/2017 0:00,5e9d0fcc82d1cbbc013af9731fe05197,santos,SP,dcb7642f668e09b75d526454940124b9,44,464,1,200,19,4,11,92eb0f42c21942b6552362b9b114707d,sao paulo,SP,15,7.78,1,15
0b277c8a59b6fac83b512d46a575c8cc,b4a9fb5e9e2eff09bfc2bc3dc69957a8,6/7/2017 21:41,7/4/2017 0:00,1b0620623e20fde7c0f9b0119bb64db4,rio negro,PR,e8978d476d166c952ffba0ba4b94097e,56,123,2,500,70,8,60,dc4a0fc896dc34b0d5bfec8438291c80,ibitinga,SP,59.9,15.17,1,59.9
1a9b986cfe31ed59c5a6c00287db7e74,377e81546d7d92c97c710a231e747c45,8/6/2017 16:04,8/25/2017 0:00,cd8dbe8c0f714827ca12c3cb7310d97e,aracariguama,SP,63de2743d05ab59d85caa49e49459ac1,51,951,1,178,18,11,17,cbd996ad3c1b7dc71fd0e5f5df9087e2,sao jose do rio preto,SP,19.9,11.85,1,19.9
005f25968fc854ea16fb16f5bdbc87c7,837cf66598995d5f51efd00d99ced139,3/4/2018 14:40,3/23/2018 0:00,d28e54a9487cb4d360a09e7a96681e20,carapicuiba,SP,f9259c9e7c0f12c70f7a81409680a5ff,45,407,2,925,52,21,33,3db66a856d18a9cba7c9241fc5221c50,ponte nova,MG,69.9,16.25,1,69.9
01b6d15407d425529cbf0ec96258cb84,7ef73b34b0a8614d82a0756d9ca33f12,3/12/2018 21:47,3/28/2018 0:00,88416d14ecec06185dcb5a24a1258c14,rancharia,SP,78c3942245093508f8e17ffc06a0dfcf,56,516,3,313,24,15,14,4830e40640734fc1c52cd21127c341d4,sao paulo,SP,29.99,12.79,1,29.99
178660fc6914ba83609b807efe89f984,a80ad6e325412a61b61145b3f81bee3c,6/9/2017 15:12,6/23/2017 0:00,373786bde5ab151a86c6c3f4446f9b10,santo andre,SP,4fcb3d9a5f4871e8362dfedbdb02b064,53,603,1,5950,65,11,65,8581055ce74af1daba164fdbd55a40de,guarulhos,SP,143.8,15.76,1,143.8
0e6601766fd993333199b539b66f215a,e2dac290badd339c560cd42df635504f,1/8/2018 12:57,2/5/2018 0:00,48fe27212ebfde5779c1bc2b956d1330,cambe,PR,aca2eb7d00ea1a7b8ebd4e68314663af,44,903,6,2600,50,10,30,955fee9216a65b617aa5c0531780ce60,sao paulo,SP,69.9,20.98,1,69.9
052b35671e2bdd45aa889c5fa09e2809,29509a171c5d01602fbd7afb4ecbfa06,12/21/2017 17:21,1/11/2018 0:00,a52ac631c202bdc67ee904e0a6eebaf5,sao paulo,SP,41cd333a4af5e36df81fc0b83ccf8e2d,59,867,3,10750,38,47,44,5dceca129747e92ff8ef7a997dc4f8ca,santa barbara dÂ´oeste,SP,388,15.27,1,388
0010b2e5201cc5f1ae7e9c6cc8f5bd00,57ef317d4818cb42680fc9dfd13867ce,9/11/2017 17:39,9/27/2017 0:00,e883f26917e2095c439f70c2cf8c914b,rio de janeiro,RJ,5a419dbf24a8c9718fe522b81c69f61a,53,537,2,1800,34,5,34,3504c0cb71d7fa48d967e0e4c94d59d9,maua,SP,48.9,16.6,1,48.9
